"","meastype","gas","unit","sector_number","category","method","classification","source","target","type","option","measure","party","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","variableUID","cursubm","years","value","min2006","max2006","ref2006","min1997","max1997","ref1997","min","median","max","mean","range","llim","ulim","correction","rellim","check","significant","effect","relmedian","lastyr","share","note"
"136","IEF","N2O","kg N2O/kg N handled","3.B.2.5 N2O Emissions per MMS","Farming","","N2O Emissions per MMS","","","","","Implied emission factors","GBK","0.01649018436198","0.01652990669677","0.01660665321532","0.01657859110444","0.01666663465854","0.0167779117533","0.01677933224988","0.01655438136191","0.0166909630021","0.0166447076344","0.01659881699752","0.01621625224481","0.01618149566898","0.01615747814189","0.01619732852408","0.01636521622512","0.01628199542491","0.01619765856933","0.0162413698029",0.01634508300676,0.01619942983619,0.01608287841859,0.01609096829409,0.01598856992228,0.01563735728606,0.01558733212118,"0.01561673609309","0.01537665567962","0.01531751405701","313DBB38-2B25-4938-9A73-9D2D4EDB9F33","20200315","all",0.0162413587018293,"","","","","","",0.00308760624809,0.00685245828898,0.0190315076267,0.00765353717136353,6.16383894108031,0.00275483948950045,0.0125522348532266,"",1.65,"outlier","over","0.00283103077584827","2.2353312360388","1","0.00512274873234245",""
"137","IEF","N2O","kg N2O-N/kg N","3.D.1.2.a","Animal Manure Applied to Soils","","Agricultural Soils","","","","","Implied emission factor","GBK","0.00462728392569","0.00461792532433","0.00462681310468","0.00461377477686","0.00461096730567","0.00460662057595","0.00458559044547","0.00455994020029","0.00456191453556","0.00454499045295","0.00454398197807","0.00454903339028","0.00457249993782","0.00457210195571","0.00456831052129","0.00457318923149","0.00458119747076","0.00460093785568","0.00459413070176",0.00459981131774,0.00460801793877,0.00460700768562,0.00461060550552,0.0046183591349,0.00463396646521,0.00463834303334,"0.00463107574332","0.00463635130328","0.00463165944642","19E9D824-0A82-4367-AB3F-F865BC4EA4BB","20200315","all",0.00459746211256655,"","","","","","",0.004,0.01,0.01004458331962,0.00957947795967904,2.511145829905,0.0074964251831022,0.0116625307362559,"",2.16,"outlier","under","0.00429688978636322","0.463165944642","1","0.00199017301692348",""
"138","IEF","N2O","kg N2O-N/kg N","3.D.1.3","Urine and Dung Deposited by Grazing Animals","","Agricultural Soils","","","","","Implied emission factor","GBK","0.00450677806471","0.00452346263225","0.00452891796176","0.00454729334664","0.00456420608113","0.00456744221983","0.00457930879907","0.00459872508585","0.00459808719537","0.00458859079565","0.00458066665114","0.00460117189774","0.00460807311055","0.00460807008347","0.00462823619084","0.00462295643036","0.00463675993525","0.00463667538924","0.00465254888943",0.0046834824493,0.00467993056621,0.00468133982205,0.0046779811493,0.00468972324681,0.00467261386393,0.00466980601171,"0.00467928705641","0.00467914802401","0.00468373356926","84961D99-EAF9-4E27-A166-86ED68DF3CB6","20200315","all",0.0046198281558369,"","","","","","",0.00450677806471,0.01715911363392,0.033,0.0158694497540594,7.32230421071854,0.00777858278525259,0.0239603167228663,"",1.34,"outlier","under","0.00734174348290684","0.272958945851447","1","0.00200399456180598",""
"139","FracGASM","no gas","","3.D.AI.2","Fraction of Livestock N excretion","","Agricultural Soils","","","Additional Information","","Fraction of livestock N excretion that volatilises as NH3 and Nox","GBK","0.08087233747186","0.08140862318121","0.08100857412936","0.08120211441421","0.08133444712168","0.08166921434007","0.08262078651107","0.08286702177465","0.08231255249106","0.08062194837857","0.07997372374037","0.08125551012625","0.08049461977335","0.08003974606133","0.08058731741874","0.08066799528677","0.08120166305659","0.07994594063537","0.08091762768561",0.0809427556099,0.08062840624337,0.08037491714919,0.08017284606833,0.08079050463616,0.07936096497031,0.07896215563558,"0.07947972861955","0.07918315725462","0.07956579144737","16D8B3CE-33D5-4535-920E-49CCD9D21047","20200315","all except: 1991 1992 1993 1994 1995 1996 1997 1998 2001 2006",0.0801885517940184,"0.2","0.2","0.2, Table 11.3","0.2","0.2","0.2, Table 4.19",0.01827235322266,0.2,0.23788660355586,0.162781226661667,13.0189363491973,0.0809562999919746,0.244606153331359,"rellim",1.01,"outlier","0","no","0","0","no emissions reported",""
"140","Milk","no gas","kg/day","3.A.1.1","Dairy Cattle","","Enteric Fermentation","","","Additional Information","","Milk yield","GRC","7.55846314734603","7.45896431376695","8.51396161424619","8.42442430578701","10.9615111727611","9.87752327494467","10.3230210059101","10.260818237263","11.0866936637546","12.2685447317863","10.6626408463841","11.2801387224453","13.2304021216612","12.7851867949133","12.8244384051631","13.9810475974079","14.1734472615972","12.9986794187651","15.1300686699508",16.1250299548708,14.9765220700152,16.2551720666785,16.0070486868797,16.3251067453715,14.5774577441427,16.9393043556912,"16.8396507677555","16.8570077890383","17.1315105263911","eugirp3A110DairttleMilkgday000000no ","20200315","1990 1991 1992 1993",7.98895334528654,"","","no defaults","","","no defaults",3.62290052359103,15.4470551269071,27.57,15.7767577864806,7.6099246502834,9.12034923820499,22.4331663347561,"",1.18,"outlier","0","no","0","0","no emissions reported",""
"141","MCF","no gas","","3.B.1.1.2","Non-Dairy Cattle","","Additional Information (for Tier 2)","Daily spread","Temperate","Additional Information","","Methane conversion factor","GRC","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5",0.5,0.5,0.5,0.5,0.5,0.5,0.5,"0.5","0.5","0.5","eugirp3B112NonDttleMCF00000DaTemno ","20200315","all",0.5,"","","no defaults","","","no defaults",0,0,0.5,0.142857142857143,Inf,-0.196795937495337,0.482510223209622,"rellim",1.04,"outlier","0","no","0","0","no emissions reported",""
"142","IEF","CH4","kg/head/year","3.B.1.2","Other Sheep","","CH4 Emissions","","","","","Implied emission factor","GRC","1.02950813600612","1.02944804679369","1.0296960329924","1.02991774913742","1.0298909212141","1.03004272476","1.0299453405295","1.03043737069534","1.03065158777848","1.03086513449112","1.03061822445935","1.03070824891418","1.03037403659867","1.03029572052519","1.02976799671984","1.02966027625486","1.02951975168851","1.02928656277422","1.0289486945978",1.02869754429018,1.02884481272694,1.02871873330895,1.02866336024787,1.02880234611811,1.02792523511955,1.02730841537303,"1.0269702996778","1.0269702996778","1.02697920051866","311E3FDA-BA9A-4A1A-9692-919E2F42310E","20200315","all",1.02929182082723,"","","no defaults","","","no defaults",0.1146362475373,0.213804312127935,1.03086513449112,0.276975375299477,8.99248847233681,0.00404080982399263,0.54990994077496,"",2.43,"outlier","over","0.00191634494216689","4.80336056039947","1","0.00242020065390768",""
"143","IEF","CH4","kg/head/year","3.B.1.2","Sheep","","CH4 Emissions","","","","","Implied emission factor","GRC","1.02950813600612","1.02944804679369","1.0296960329924","1.02991774913742","1.0298909212141","1.03004272476","1.0299453405295","1.03043737069534","1.03065158777848","1.03086513449112","1.03061822445935","1.03070824891418","1.03037403659867","1.03029572052519","1.02976799671984","1.02966027625486","1.02951975168851","1.02928656277422","1.0289486945978",1.02869754429018,1.02884481272694,1.02871873330895,1.02866336024787,1.02880234611811,1.02792523511955,1.02730841537303,"1.0269702996778","1.0269702996778","1.02697920051866","17E06261-8A4F-4E90-A2A5-A4BA021A6EE0","20200315","all",1.02929182082723,"","","no defaults","","","no defaults",0.1146362475373,0.23421545194367,1.03086513449112,0.29833302927703,8.99248847233681,0.0187051399759183,0.577960918578143,"",2.31,"outlier","over","0.00186824362336307","4.38476279850936","1","0.00242020065390768",""
"144","IEF","CH4","kg/head/year","3.B.1.3","Other Swine","","CH4 Emissions","","","","","Implied emission factor","GRC","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16",16,16,16,16,16,16,16,"16","16","16","FAE34786-0725-4CDC-8544-07D9CDBF0C78","20200315","all",16,"","","no defaults","","","no defaults",1.04632119230869,4.38626107287812,16,5.08090898237867,15.2916715417914,0.222388151876542,9.93942981288079,"",2.09,"outlier","over","0.00218294436135674","3.64775368683226","1","0.00300739580947025",""
"145","IEF","CH4","kg/head/year","3.B.1.3","Swine","","CH4 Emissions","","","","","Implied emission factor","GRC","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16","16",16,16,16,16,16,16,16,"16","16","16","A8D2D0C9-420B-40C6-9CD3-20F9E5138EBD","20200315","all",16,"","","no defaults","","","no defaults",0.50182163242857,5.03354122392704,16,5.21911777029387,31.8838387308412,0.622784466024805,9.81545107456293,"",2.29,"outlier","over","0.00206128013549313","3.17867665887858","1","0.00300739580947025",""
"146","GEav","no gas","MJ/head/day","3.A.1.1","Dairy Cattle","","Enteric Fermentation","","","","","Average gross energy intake","HRV","256.066175860109","184.637385118752","145.91468068639","160.538608294303","186.394211421535","251.311190454435","183.311518640254","147.063550286029","161.802620426392","190.300421412242","248.383987284461","182.117683998067","146.029419461378","162.588774313424","188.317993823768","248.228141565567","181.187913028503","143.972768518505","163.135999077926",187.401363086679,252.399566909605,180.436033879148,144.346879651875,163.559905585639,188.343543821295,258.631567135756,"179.7731006399","143.938820029644","143.938820029644","eugirp3A110DairttleGEaMJhead00000no ","20200315","all except: 1990 1995 2000 2005 2010 2015",167.784870227448,"","","no defaults","","","no defaults",143.938820029644,273.652744481502,408.075336968198,273.575408116585,2.83506101331215,210.316951702263,336.833864530907,"",1.67,"outlier","under","0.031751562551088","0.525990778211887","1","0.0167010290956902","CH4-EF for enteric fermentation direct proportional from Gross Energy Intake (IPCC2006, Equation 10.21)"
"147","DIGEST","no gas","%","3.A.1.2","Non-Dairy Cattle","","Enteric Fermentation","","","Additional Information","","Digestibility of feed","HRV","66.3754985347719","66.1465401072776","66.0309361258583","66.2289522317311","65.9672061742061","65.9914808557721","66.3596053629279","66.4177149664092","66.3672483950706","66.7611325535646","67.7058913002476","68.0349520146262","67.6666694103606","68.3638194983057","67.830810445407","68.5353407410859","68.9618388523974","69.4105929573385","69.246681608766",69.9941080572594,70.5153736484185,70.5285321416294,70.5377100848089,69.9519290688648,68.677837315062,69.2746976679719,"69.7919175586962","70.2834645406246","5.83789646176071","eugirp3A120NonDttleDIG%0000000000no ","20200315","2018",5.83789646176071,"","","no defaults","","","no defaults",0,68.4740093777603,79.4541647745461,65.9604290588405,Inf,44.6132274773113,87.3076306403697,"",2.63,"outlier","0","no","0","0","no emissions reported",""
"148","GE","no gas","MJ/day","3.A.1.2","Non-Dairy Cattle","","Enteric Fermentation","","","Additional Information","","Gross energy","HRV","163.062535660626","163.705982566742","164.512293553141","165.841909564023","166.384335553148","167.418385370599","166.752068790033","165.552345997377","164.190758786381","163.629643587068","164.024949426696","164.513396240153","163.823911787731","164.923647000278","163.977585436547","165.073470622655","164.670256793083","164.3074930094","162.964509565802",163.09214378902,162.858858206517,163.79575605563,164.728110259304,164.617459863702,163.194660276673,165.124885172512,"167.123726521149","161.578591198661","14.3074400336053","eugirp3A120NonDttleGE0MJday000000no ","20200315","2018",14.3074400336053,"","","no defaults","","","no defaults",0,124.936094561807,193.79125,116.563461287174,Inf,55.0049172103026,178.122005364046,"",1.58,"outlier","0","no","0","0","no emissions reported",""
"149","WEIGHT","no gas","kg","3.A.1.2","Non-Dairy Cattle","","Enteric Fermentation","","","Additional Information","","Weight","HRV","330.056278453739","334.06175937453","336.084176924344","332.620012085499","337.199091575966","336.774421582662","336.79122356014","342.069140117372","349.007494240472","348.421750757342","338.903916277787","336.311993884058","344.80557395137","336.470028143745","347.263212822246","339.005282648264","335.571168617474","331.799614157046","337.317157154914",329.01719899318,324.146241492379,323.946735342424,323.807581407479,332.689062997664,352.006559037321,342.957095002137,"343.106330910234","342.198320859325","53.8086578695818","eugirp3A120NonDttleWEIkg000000000no ","20200315","2018",53.8086578695818,"","","no defaults","","","no defaults",0,365.307743759539,481.875,351.827276831145,Inf,214.643478370547,489.011075291744,"",2.07,"outlier","0","no","0","0","no emissions reported",""
"150","GEav","no gas","MJ/head/day","3.A.1.2","Non-Dairy Cattle","","Enteric Fermentation","","","","","Average gross energy intake","HRV","163.062535660626","240.976144075278","184.3316237801","160.812029775188","164.524141358161","181.358263975283","236.166352475181","183.958937594415","168.47851324156","166.380152286416","182.593507124914","235.237387054704","183.165504293192","161.10338289464","166.528141067986","180.620039339751","235.447756706624","181.701030113844","160.75765618951",165.369693176465,183.412292750058,245.559069269698,180.977027188814,159.77736029068,167.30971221103,180.649363907318,"243.998063971984","181.015244171488","180.386238846596","eugirp3A120NonDttleGEaMJhead00000no ","20200315","all except: 1990 1993 1994 2003 2008 2009 2013",195.011380247556,"","","no defaults","","","no defaults",72.4882546442648,127.339428441392,245.559069269698,126.281915144183,3.38757044813365,87.0509864497762,165.51284383859,"",1.77,"outlier","over","0.00490114882401026","1.41657804699209","1","0.0166664083219583","CH4-EF for enteric fermentation direct proportional from Gross Energy Intake (IPCC2006, Equation 10.21)"
"151","MCF","no gas","","3.B.1.1.1","Dairy Cattle","","Additional Information (for Tier 2)","Liquid system","Cool","Additional Information","","Methane conversion factor","HRV","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22",22,22,22,22,22,22,22,"22","22","22","eugirp3B111DairttleMCF00000LiCoono ","20200315","all",22,"","","no defaults","","","no defaults",0.17,14.2,22.6288701421016,13.3396780338317,133.111000835892,4.99836175555294,21.6809943121105,"rellim",1.04,"outlier","0","no","0","0","no emissions reported",""
"152","MCF","no gas","","3.B.1.1.2","Non-Dairy Cattle","","Additional Information (for Tier 2)","Liquid system","Cool","Additional Information","","Methane conversion factor","HRV","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22",22,22,22,22,22,22,22,"22","22","22","eugirp3B112NonDttleMCF00000LiCoono ","20200315","all",22,"","","no defaults","","","no defaults",0,14.2,22,11.7827643705589,Inf,1.73613986158066,21.829388879537,"rellim",1.02,"outlier","0","no","0","0","no emissions reported",""
